"","event","host_city","host_country","year","round","participant_name","song","participant_country","running_order","total_points","rank_ordinal","rank","qualified","winner","participant_link","event_link"
"1517","Luxembourg 1984","Luxembourg","Luxembourg","1984","Final","Belle and the Devotions","Love Games","United Kingdom",6,63,"7th",7,NA,FALSE,"https://eurovision.tv/participant/belle-and-the-devotions","https://eurovision.tv/event/luxembourg-1984"
"1518","Luxembourg 1984","Luxembourg","Luxembourg","1984","Final","Dollie de Luxe","Lenge Leve Livet","Norway",5,29,"17th",17,NA,FALSE,"https://eurovision.tv/participant/dollie-de-luxe","https://eurovision.tv/event/luxembourg-1984"
"1519","Luxembourg 1984","Luxembourg","Luxembourg","1984","Final","Bravo","Lady, Lady","Spain",4,106,"3rd",3,NA,FALSE,"https://eurovision.tv/participant/bravo","https://eurovision.tv/event/luxembourg-1984"
"1520","Luxembourg 1984","Luxembourg","Luxembourg","1984","Final","Annick Thoumazeau","Autant Du0027amoureux Que Du0027u00e9toiles","France",3,61,"8th",8,NA,FALSE,"https://eurovision.tv/participant/annick-thoumazeau","https://eurovision.tv/event/luxembourg-1984"
"1521","Luxembourg 1984","Luxembourg","Luxembourg","1984","Final","Sophie Carle","100% Du0027amour","Luxembourg",2,39,"10th",10,NA,FALSE,"https://eurovision.tv/participant/sophie-carle","https://eurovision.tv/event/luxembourg-1984"
"1522","Luxembourg 1984","Luxembourg","Luxembourg","1984","Final","Herreyu0027s","Diggi-loo Diggy-ley","Sweden",1,145,"1st",1,NA,TRUE,"https://eurovision.tv/participant/herrey-s","https://eurovision.tv/event/luxembourg-1984"
"1523","Munich 1983","Munich","Germany","1983","Final","Corinne Hermu00e8s","Si La Vie Est Cadeau","Luxembourg",20,142,"1st",1,NA,TRUE,"https://eurovision.tv/participant/corinne-hermes","https://eurovision.tv/event/munich-1983"
"1524","Munich 1983","Munich","Germany","1983","Final","Pas de Deux","Rendez-vous","Belgium",19,13,"18th",18,NA,FALSE,"https://eurovision.tv/participant/pas-de-deux","https://eurovision.tv/event/munich-1983"
"1525","Munich 1983","Munich","Germany","1983","Final","Westend","Hurricane","Austria",18,53,"9th",9,NA,FALSE,"https://eurovision.tv/participant/westend","https://eurovision.tv/event/munich-1983"
"1526","Munich 1983","Munich","Germany","1983","Final","Armando Gama","Esta Balada Que Te Dou","Portugal",17,33,"13th",13,NA,FALSE,"https://eurovision.tv/participant/armando-gama","https://eurovision.tv/event/munich-1983"
"1527","Munich 1983","Munich","Germany","1983","Final","Ofra Haza","Hi","Israel",16,136,"2nd",2,NA,FALSE,"https://eurovision.tv/participant/ofra-haza","https://eurovision.tv/event/munich-1983"
"1528","Munich 1983","Munich","Germany","1983","Final","Gry Johansen","Kloden Drejer","Denmark",15,16,"17th",17,NA,FALSE,"https://eurovision.tv/participant/gry-johansen","https://eurovision.tv/event/munich-1983"
"1529","Munich 1983","Munich","Germany","1983","Final","Hoffmann und Hoffmann","Ru00fccksicht","Germany",14,94,"5th",5,NA,FALSE,"https://eurovision.tv/participant/hoffmann-und-hoffmann","https://eurovision.tv/event/munich-1983"
"1530","Munich 1983","Munich","Germany","1983","Final","Stavros and Constantina","I Agapi Akoma Zi","Cyprus",13,26,"16th",16,NA,FALSE,"https://eurovision.tv/participant/stavros-and-constantina","https://eurovision.tv/event/munich-1983"
"1531","Munich 1983","Munich","Germany","1983","Final","Danijel","Dzuli","Yugoslavia",12,125,"4th",4,NA,FALSE,"https://eurovision.tv/participant/danijel","https://eurovision.tv/event/munich-1983"
"1532","Munich 1983","Munich","Germany","1983","Final","Bernadette","Sing Me A Song","Netherlands",11,66,"7th",7,NA,FALSE,"https://eurovision.tv/participant/bernadette","https://eurovision.tv/event/munich-1983"
"1533","Munich 1983","Munich","Germany","1983","Final","Christie Stassinopoulou","Mou Les","Greece",10,32,"14th",14,NA,FALSE,"https://eurovision.tv/participant/christie-stassinopoulou","https://eurovision.tv/event/munich-1983"
"1534","Munich 1983","Munich","Germany","1983","Final","Ami Aspelund","Fantasiaa","Finland",9,41,"11th",11,NA,FALSE,"https://eurovision.tv/participant/ami-aspelund","https://eurovision.tv/event/munich-1983"
"1535","Munich 1983","Munich","Germany","1983","Final","Mariella Farru00e9","Io Cosu00ec Non Ci Sto","Switzerland",8,28,"15th",15,NA,FALSE,"https://eurovision.tv/participant/mariella-farre","https://eurovision.tv/event/munich-1983"
"1536","Munich 1983","Munich","Germany","1983","Final","Remedios Amaya","u00bfquiu00e9n Maneja Mi Barca?","Spain",7,NA,"19th",19,NA,FALSE,"https://eurovision.tv/participant/remedios-amaya","https://eurovision.tv/event/munich-1983"
"1537","Munich 1983","Munich","Germany","1983","Final","u00c7etin Alp and the Short Wave","Opera","Turkey",6,NA,"19th",19,NA,FALSE,"https://eurovision.tv/participant/cetin-alp-and-the-short-wave","https://eurovision.tv/event/munich-1983"
"1538","Munich 1983","Munich","Germany","1983","Final","Riccardo Fogli","Per Lucia","Italy",5,41,"11th",11,NA,FALSE,"https://eurovision.tv/participant/riccardo-fogli","https://eurovision.tv/event/munich-1983"
"1539","Munich 1983","Munich","Germany","1983","Final","Carola Hu00e4ggkvist","Fru00e4mling","Sweden",4,126,"3rd",3,NA,FALSE,"https://eurovision.tv/participant/carola-haeggkvist","https://eurovision.tv/event/munich-1983"
"1540","Munich 1983","Munich","Germany","1983","Final","Sweet Dreams","Iu0027m Never Giving Up","United Kingdom",3,79,"6th",6,NA,FALSE,"https://eurovision.tv/participant/sweet-dreams","https://eurovision.tv/event/munich-1983"
"1541","Munich 1983","Munich","Germany","1983","Final","Jahn Teigen","Do Re Mi","Norway",2,53,"9th",9,NA,FALSE,"https://eurovision.tv/participant/jahn-teigen-1","https://eurovision.tv/event/munich-1983"
"1542","Munich 1983","Munich","Germany","1983","Final","Guy Bonnet","Vivre","France",1,56,"8th",8,NA,FALSE,"https://eurovision.tv/participant/guy-bonnet-1","https://eurovision.tv/event/munich-1983"
"1543","Harrogate 1982","Harrogate","United Kingdom","1982","Final","Nicole","Ein Biu00dfchen Frieden","Germany",18,161,"1st",1,NA,TRUE,"https://eurovision.tv/participant/nicole","https://eurovision.tv/event/harrogate-1982"
"1544","Harrogate 1982","Harrogate","United Kingdom","1982","Final","Doce","Bem-bom","Portugal",1,32,"13th",13,NA,FALSE,"https://eurovision.tv/participant/doce","https://eurovision.tv/event/harrogate-1982"
"1545","Harrogate 1982","Harrogate","United Kingdom","1982","Final","Svetlana","Cour Apres Le Temps","Luxembourg",2,78,"6th",6,NA,FALSE,"https://eurovision.tv/participant/svetlana","https://eurovision.tv/event/harrogate-1982"
"1546","Harrogate 1982","Harrogate","United Kingdom","1982","Final","Jahn Teigen and Anita Skorgan","Adieu","Norway",3,40,"12th",12,NA,FALSE,"https://eurovision.tv/participant/jahn-teigen-and-anita-skorgan","https://eurovision.tv/event/harrogate-1982"
"1547","Harrogate 1982","Harrogate","United Kingdom","1982","Final","Bardo","One Step Further","United Kingdom",4,76,"7th",7,NA,FALSE,"https://eurovision.tv/participant/bardo","https://eurovision.tv/event/harrogate-1982"
"1548","Harrogate 1982","Harrogate","United Kingdom","1982","Final","Neu00e7o","Hani","Turkey",5,20,"15th",15,NA,FALSE,"https://eurovision.tv/participant/neco","https://eurovision.tv/event/harrogate-1982"
"1549","Harrogate 1982","Harrogate","United Kingdom","1982","Final","Kojo","Nuku Pommiin","Finland",6,NA,"18th",18,NA,FALSE,"https://eurovision.tv/participant/kojo","https://eurovision.tv/event/harrogate-1982"
"1550","Harrogate 1982","Harrogate","United Kingdom","1982","Final","Arlette Zola","Amour On Tu0027aime","Switzerland",7,97,"3rd",3,NA,FALSE,"https://eurovision.tv/participant/arlette-zola","https://eurovision.tv/event/harrogate-1982"
"1551","Harrogate 1982","Harrogate","United Kingdom","1982","Final","Anna Vishy","Mono I Agapi","Cyprus",8,85,"5th",5,NA,FALSE,"https://eurovision.tv/participant/anna-vishy","https://eurovision.tv/event/harrogate-1982"
"1552","Harrogate 1982","Harrogate","United Kingdom","1982","Final","Chips","Dag Efter Dag","Sweden",9,67,"8th",8,NA,FALSE,"https://eurovision.tv/participant/chips","https://eurovision.tv/event/harrogate-1982"
"1553","Harrogate 1982","Harrogate","United Kingdom","1982","Final","Mess","Sonntag","Austria",10,57,"9th",9,NA,FALSE,"https://eurovision.tv/participant/mess","https://eurovision.tv/event/harrogate-1982"
"1554","Harrogate 1982","Harrogate","United Kingdom","1982","Final","Stella","Si Tu Aimes Ma Musique","Belgium",11,96,"4th",4,NA,FALSE,"https://eurovision.tv/participant/stella","https://eurovision.tv/event/harrogate-1982"
"1555","Harrogate 1982","Harrogate","United Kingdom","1982","Final","Lucu00eda","u00c9l","Spain",12,52,"10th",10,NA,FALSE,"https://eurovision.tv/participant/lucia","https://eurovision.tv/event/harrogate-1982"
"1556","Harrogate 1982","Harrogate","United Kingdom","1982","Final","Brixx","Video-video","Denmark",13,5,"17th",17,NA,FALSE,"https://eurovision.tv/participant/brixx","https://eurovision.tv/event/harrogate-1982"
"1557","Harrogate 1982","Harrogate","United Kingdom","1982","Final","Aska","Halo Halo","Yugoslavia",14,21,"14th",14,NA,FALSE,"https://eurovision.tv/participant/aska","https://eurovision.tv/event/harrogate-1982"
"1558","Harrogate 1982","Harrogate","United Kingdom","1982","Final","Avi Toledano","Hora","Israel",15,100,"2nd",2,NA,FALSE,"https://eurovision.tv/participant/avi-toledano","https://eurovision.tv/event/harrogate-1982"
"1559","Harrogate 1982","Harrogate","United Kingdom","1982","Final","Bill van Dijk","Jij En Ik","Netherlands",16,8,"16th",16,NA,FALSE,"https://eurovision.tv/participant/bill-van-dijk","https://eurovision.tv/event/harrogate-1982"
"1560","Harrogate 1982","Harrogate","United Kingdom","1982","Final","The Duskeys","Here Today, Gone Tomorrow","Ireland",17,49,"11th",11,NA,FALSE,"https://eurovision.tv/participant/the-duskeys","https://eurovision.tv/event/harrogate-1982"
"1561","Dublin 1981","Dublin","Ireland","1981","Final","Bju00f6rn Skifs","Fu00e5ngad I En Dru00f6m","Sweden",20,50,"10th",10,NA,FALSE,"https://eurovision.tv/participant/bjoern-skifs-1","https://eurovision.tv/event/dublin-1981"
"1562","Dublin 1981","Dublin","Ireland","1981","Final","Peter, Sue and  Marc","Io Senza Tei","Switzerland",19,121,"4th",4,NA,FALSE,"https://eurovision.tv/participant/peter-sue-and-marc-2","https://eurovision.tv/event/dublin-1981"
"1563","Dublin 1981","Dublin","Ireland","1981","Final","Island","Monika","Cyprus",18,69,"6th",6,NA,FALSE,"https://eurovision.tv/participant/island","https://eurovision.tv/event/dublin-1981"
"1564","Dublin 1981","Dublin","Ireland","1981","Final","Yiannis Dimitras","Feggari Kalokerino","Greece",17,55,"8th",8,NA,FALSE,"https://eurovision.tv/participant/yiannis-dimitras","https://eurovision.tv/event/dublin-1981"
"1565","Dublin 1981","Dublin","Ireland","1981","Final","Emly Starr","Samson","Belgium",16,40,"13th",13,NA,FALSE,"https://eurovision.tv/participant/emly-starr","https://eurovision.tv/event/dublin-1981"
"1566","Dublin 1981","Dublin","Ireland","1981","Final","Carlos Paiu00e3o","Play-back","Portugal",15,9,"18th",18,NA,FALSE,"https://eurovision.tv/participant/carlos-paiao","https://eurovision.tv/event/dublin-1981"
"1567","Dublin 1981","Dublin","Ireland","1981","Final","Bucks Fizz","Making Your Mind Up","United Kingdom",14,136,"1st",1,NA,TRUE,"https://eurovision.tv/participant/bucks-fizz","https://eurovision.tv/event/dublin-1981"
"1568","Dublin 1981","Dublin","Ireland","1981","Final","Finn Kalvik","Aldri I Livet","Norway",13,NA,"20th",20,NA,FALSE,"https://eurovision.tv/participant/finn-kalvik","https://eurovision.tv/event/dublin-1981"
"1569","Dublin 1981","Dublin","Ireland","1981","Final","Sheeba","Horoscopes","Ireland",12,105,"5th",5,NA,FALSE,"https://eurovision.tv/participant/sheeba","https://eurovision.tv/event/dublin-1981"
"1570","Dublin 1981","Dublin","Ireland","1981","Final","Linda Williams","Het Is Een Wonder","Netherlands",11,51,"9th",9,NA,FALSE,"https://eurovision.tv/participant/linda-williams","https://eurovision.tv/event/dublin-1981"
"1571","Dublin 1981","Dublin","Ireland","1981","Final","Bacchelli","Y Solo Tu00fa","Spain",10,38,"14th",14,NA,FALSE,"https://eurovision.tv/participant/bacchelli","https://eurovision.tv/event/dublin-1981"
"1572","Dublin 1981","Dublin","Ireland","1981","Final","Jean Gabilou","Humanahum","France",9,125,"3rd",3,NA,FALSE,"https://eurovision.tv/participant/jean-gabilou","https://eurovision.tv/event/dublin-1981"
"1573","Dublin 1981","Dublin","Ireland","1981","Final","Riki Sorsa","Reggae O.k.","Finland",8,27,"16th",16,NA,FALSE,"https://eurovision.tv/participant/riki-sorsa","https://eurovision.tv/event/dublin-1981"
"1574","Dublin 1981","Dublin","Ireland","1981","Final","Seid-Memic Vajta","Leila","Yugoslavia",7,35,"15th",15,NA,FALSE,"https://eurovision.tv/participant/seid-memic-vajta","https://eurovision.tv/event/dublin-1981"
"1575","Dublin 1981","Dublin","Ireland","1981","Final","Debbie Cameron and Tommy Seebach","Kru00f8ller Eller Ej","Denmark",6,41,"11th",11,NA,FALSE,"https://eurovision.tv/participant/debbie-cameron-and-tommy-seebach","https://eurovision.tv/event/dublin-1981"
"1576","Dublin 1981","Dublin","Ireland","1981","Final","Habibi","Halaylah","Israel",5,56,"7th",7,NA,FALSE,"https://eurovision.tv/participant/habibi","https://eurovision.tv/event/dublin-1981"
"1577","Dublin 1981","Dublin","Ireland","1981","Final","Jean-Claude Pascal","Cu0027est Peut-u00eatre Pas Lu0027amu00e9rique","Luxembourg",4,41,"11th",11,NA,FALSE,"https://eurovision.tv/participant/jean-claude-pascal-1","https://eurovision.tv/event/dublin-1981"
"1578","Dublin 1981","Dublin","Ireland","1981","Final","Lena Valaitis","Johnny Blue","Germany",3,132,"2nd",2,NA,FALSE,"https://eurovision.tv/participant/lena-valaitis","https://eurovision.tv/event/dublin-1981"
"1579","Dublin 1981","Dublin","Ireland","1981","Final","Modern Folk Trio and Aysegu00fcl","Du00f6nme Dolap","Turkey",2,9,"18th",18,NA,FALSE,"https://eurovision.tv/participant/modern-folk-trio-and-ayseguel","https://eurovision.tv/event/dublin-1981"
"1580","Dublin 1981","Dublin","Ireland","1981","Final","Marty Brem","Wenn Du Da Bist","Austria",1,20,"17th",17,NA,FALSE,"https://eurovision.tv/participant/marty-brem","https://eurovision.tv/event/dublin-1981"
"1581","The Hague 1980","The Hague","Netherlands","1980","Final","Telex","Euro-vision","Belgium",19,14,"17th",17,NA,FALSE,"https://eurovision.tv/participant/telex","https://eurovision.tv/event/the-hague-1980"
"1582","The Hague 1980","The Hague","Netherlands","1980","Final","Trigo Limpio","Quu00e9 Date Esta Noche","Spain",18,38,"12th",12,NA,FALSE,"https://eurovision.tv/participant/trigo-limpio","https://eurovision.tv/event/the-hague-1980"
"1583","The Hague 1980","The Hague","Netherlands","1980","Final","Johnny Logan","Whatu0027s Another Year","Ireland",17,143,"1st",1,NA,TRUE,"https://eurovision.tv/participant/johnny-logan","https://eurovision.tv/event/the-hague-1980"
"1584","The Hague 1980","The Hague","Netherlands","1980","Final","Profil","Hu00e9, Hu00e9 Mu0027sieurs Dames","France",16,45,"11th",11,NA,FALSE,"https://eurovision.tv/participant/profil","https://eurovision.tv/event/the-hague-1980"
"1585","The Hague 1980","The Hague","Netherlands","1980","Final","Maggie MacNeal","Amsterdam","Netherlands",15,93,"5th",5,NA,FALSE,"https://eurovision.tv/participant/maggie-macneal","https://eurovision.tv/event/the-hague-1980"
"1586","The Hague 1980","The Hague","Netherlands","1980","Final","Josu00e9 Cid","Um Grande, Grande Amor","Portugal",14,71,"7th",7,NA,FALSE,"https://eurovision.tv/participant/jose-cid","https://eurovision.tv/event/the-hague-1980"
"1587","The Hague 1980","The Hague","Netherlands","1980","Final","Prima Donna","Love Enough For Two","United Kingdom",13,106,"3rd",3,NA,FALSE,"https://eurovision.tv/participant/prima-donna","https://eurovision.tv/event/the-hague-1980"
"1588","The Hague 1980","The Hague","Netherlands","1980","Final","Katja Ebstein","Theater","Germany",12,128,"2nd",2,NA,FALSE,"https://eurovision.tv/participant/katja-ebstein-2","https://eurovision.tv/event/the-hague-1980"
"1589","The Hague 1980","The Hague","Netherlands","1980","Final","Sverre Kjellsberg and Mattis Hu00e6tta","Su00e1miid u00c6dnan","Norway",11,15,"16th",16,NA,FALSE,"https://eurovision.tv/participant/sverre-kjellsberg-and-mattis-haetta","https://eurovision.tv/event/the-hague-1980"
"1590","The Hague 1980","The Hague","Netherlands","1980","Final","Vesa-Matti Loiri","Huilumies","Finland",10,6,"19th",19,NA,FALSE,"https://eurovision.tv/participant/vesa-matti-loiri","https://eurovision.tv/event/the-hague-1980"
"1591","The Hague 1980","The Hague","Netherlands","1980","Final","Paola","Cinu00e9ma","Switzerland",9,104,"4th",4,NA,FALSE,"https://eurovision.tv/participant/paola","https://eurovision.tv/event/the-hague-1980"
"1592","The Hague 1980","The Hague","Netherlands","1980","Final","Tomas Ledin","Just Nu!","Sweden",8,47,"10th",10,NA,FALSE,"https://eurovision.tv/participant/tomas-ledin","https://eurovision.tv/event/the-hague-1980"
"1593","The Hague 1980","The Hague","Netherlands","1980","Final","Bamses Venner","Tu00e6nker Altid Pu00e5 Dig","Denmark",7,25,"14th",14,NA,FALSE,"https://eurovision.tv/participant/bamses-venner","https://eurovision.tv/event/the-hague-1980"
"1594","The Hague 1980","The Hague","Netherlands","1980","Final","Alan Sorrenti","Non So Che Darei","Italy",6,87,"6th",6,NA,FALSE,"https://eurovision.tv/participant/alan-sorrenti","https://eurovision.tv/event/the-hague-1980"
"1595","The Hague 1980","The Hague","Netherlands","1980","Final","Samira Bensau00efd","Bitakat Hob","Morocco",5,7,"18th",18,NA,FALSE,"https://eurovision.tv/participant/samira-bensaid","https://eurovision.tv/event/the-hague-1980"
"1596","The Hague 1980","The Hague","Netherlands","1980","Final","Sophie and Magaly","Papa Pingouin","Luxembourg",4,56,"9th",9,NA,FALSE,"https://eurovision.tv/participant/sophie-and-magaly","https://eurovision.tv/event/the-hague-1980"
"1597","The Hague 1980","The Hague","Netherlands","1980","Final","Anna Vishy and the Epikouri","Autostop","Greece",3,30,"13th",13,NA,FALSE,"https://eurovision.tv/participant/anna-vishy-and-the-epikouri","https://eurovision.tv/event/the-hague-1980"
"1598","The Hague 1980","The Hague","Netherlands","1980","Final","Ajda Pekkan","Petru0027oil","Turkey",2,23,"15th",15,NA,FALSE,"https://eurovision.tv/participant/ajda-pekkan","https://eurovision.tv/event/the-hague-1980"
"1599","The Hague 1980","The Hague","Netherlands","1980","Final","Blue Danube","Du Bist Musik","Austria",1,64,"8th",8,NA,FALSE,"https://eurovision.tv/participant/blue-danube","https://eurovision.tv/event/the-hague-1980"
"1600","Jerusalem 1979","Jerusalem","Israel","1979","Final","Betty Missiego","Su Canciu00f3n","Spain",19,116,"2nd",2,NA,FALSE,"https://eurovision.tv/participant/betty-missiego","https://eurovision.tv/event/jerusalem-1979"
